COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
ÓLEO DIESEL (m3),2012,REGIÃO SUL,RIO GRANDE DO SUL,"251343,795191343","3334368,58309463","244121,991218322","244123,10439655","323993,774088482","297213,117204738","288801,462300878","269244,306288708","252158,918620976","288214,18132522","259920,219861042","302476,215648746","312757,496949624"
ÓLEO DIESEL (m3),2012,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"108379,129120105","94141,2552374517","1244973,28804502","82540,2879557895","97962,0977301434","105618,082342869","83497,7844711327","95413,1941114176","97588,0169031991","118765,683067841","128605,569527854","107544,321568533","124917,866008687"
ÓLEO DIESEL (m3),2012,REGIÃO CENTRO-OESTE,MATO GROSSO,"242826,656141236","209201,707583651","186652,403185566","2485880,77922113","157441,068091036","224234,961035198","219620,842871833","167797,36257257","188393,147442415","205068,685858321","235514,691493649","228466,333610604","220662,919335048"
ÓLEO DIESEL (m3),2012,REGIÃO CENTRO-OESTE,GOIÁS,"217689,807605094","273046,51153036","262663,18896427","231025,661023354","2648372,87114339","154094,795553109","191691,004945587","210228,003590747","193559,450196372","212396,48943391","226607,729721626","234040,050720485","241330,177858477"
ÓLEO DIESEL (m3),2012,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"37819,2830884709","33779,2694670846","37052,1085127133","33715,304866597","32449,326548241","409471,61454593","27828,1237695785","31540,0836280042","36202,5195997381","33602,2157766576","36364,2453538837","34119,16548659","34999,9684483706"
ÓLEO DIESEL (m3),2013,REGIÃO NORTE,RONDÔNIA,"69559,45","72296,8","64277,3","73226,242","68356,233","62045,557","777142,092","58426,203","53261,5","60589,77","62999,587","66524,7","65578,75"
ÓLEO DIESEL (m3),2013,REGIÃO NORTE,ACRE,12922,"14511,5",15217,14854,"15687,166","13953,431","12736,73","157363,623","10546,361","11663,935",10356,"12081,5",12834
ÓLEO DIESEL (m3),2013,REGIÃO NORTE,AMAZONAS,"112674,339","112223,82","123040,635","121270,167","113926,083","123802,122","101785,183","106909,755","1346465,119","106242,235","101904,124","108269,342","114417,314"
ÓLEO DIESEL (m3),2013,REGIÃO NORTE,RORAIMA,"10425,2","6958,2","6585,5",6637,"6546,6","8089,8","10474,5","9813,9","9802,4","101582,9",8739,"7943,6","9567,2"
ÓLEO DIESEL (m3),2013,REGIÃO NORTE,PARÁ,"160134,067","165820,576","168158,272","174649,772","187805,016","190240,03","188651,32","208028,698","197465,857","182871,491","2134125,322","160874,007","149426,216"
ÓLEO DIESEL (m3),2013,REGIÃO NORTE,AMAPÁ,"32537,727","35213,526","34794,714","35451,727","37417,785","37847,915","43369,049","41658,267","49794,993","52163,454","46426,16","483124,121","36448,804"
ÓLEO DIESEL (m3),2013,REGIÃO NORTE,TOCANTINS,"59052,4","58130,35","69911,7","72000,484","70403,05","68171,998","73084,3","77781,4","74623,05","81011,9","78762,4","70167,187","853100,219"
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,MARANHÃO,"1214221,924","101577,41","88379,21","98625,192","94873,602","94786,071","94524,51","102336,775","108292,126","103581,405","111492,798","108556,255","107196,57"
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,PIAUÍ,"46457,1","550483,151","47672,1","38108,95","44143,25","45481,75","47051,25","44950,6","46646,6","47588,3","45231,101","49283,9","47868,25"
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,CEARÁ,"96946,702","95085,445","1117640,399","103220,176","84638,831","85844,838","87451,922","95740,425","92239,645","91248,175","92527,128","91872,381","100824,731"
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"46132,73","45098,5","46002,5","562592,719",61229,"49236,45","48474,231","51560,033",49570,"39395,15","41186,558",42600,"42107,567"
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,PARAÍBA,"40251,41","44520,63","43452,23","41953,255","482949,689","41007,66","37794,85","38428,492","40327,34","39341,385","36420,787","39260,93","40190,72"
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,PERNAMBUCO,"118857,211","120722,93","136447,073","135617,273","127960,621","1549418,213","160692,15","127454,41","137357,62","140426,561","123971,628","104637,049","115273,687"
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,ALAGOAS,28275,29973,"30575,57","38423,153","40496,47",39167,"401547,381",41327,"35535,685",33593,29968,"28195,503",26018
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,SERGIPE,"26836,4","27936,1","30408,403","30177,238","32741,4","32760,3","34906,5","364626,441","30302,6","27123,6","29537,7","30878,9","31017,3"
ÓLEO DIESEL (m3),2013,REGIÃO NORDESTE,BAHIA,"297634,535","269675,325","289184,703","290766,449","272659,545","296824,356","278882,835","258152,658","3348947,41","253287,877","272400,019","278528,608","290950,5"
ÓLEO DIESEL (m3),2013,REGIÃO SUDESTE,MINAS GERAIS,"610699,648","629653,006","614164,163","658225,014","693105,31","654867,231","699059,683","645350,56","552083,406","7383990,985","532377,999","514626,121","579778,844"
ÓLEO DIESEL (m3),2013,REGIÃO SUDESTE,ESPÍRITO SANTO,"91955,219","95898,517","100951,425","95157,146","101245,882","105652,064","102230,879","108680,692","99629,533","85328,692","1168038,835","95067,595","86241,191"
ÓLEO DIESEL (m3),2013,REGIÃO SUDESTE,RIO DE JANEIRO,"213841,495","246314,216","248609,092","256016,491","242418,142","252018,021","269870,754","252197,75","269815,46","255034,115","250055,184","2994174,508","237983,788"
ÓLEO DIESEL (m3),2013,REGIÃO SUDESTE,SÃO PAULO,"907519,146","878946,299","992246,256","1104194,412","1147649,463","1075781,336","1161248,14","1272781,396","1155115,935","1233312,376","1131038,188","967017,016","13026849,963"
ÓLEO DIESEL (m3),2013,REGIÃO SUL,PARANÁ,"5059363,048","386079,995","379959,264","414705,135","424480,427","403589,394","376617,508","454351,791","489305,876","439946,828","477232,054","440184,702","372910,074"
ÓLEO DIESEL (m3),2013,REGIÃO SUL,SANTA CATARINA,"190357,398","2479788,067","194201,779","181704,655","201524,524","220825,222","208234,024","194411,797","215441,475","215994,043","209134,8","229973,461","217984,889"
ÓLEO DIESEL (m3),2013,REGIÃO SUL,RIO GRANDE DO SUL,"328241,59","273861,69","3561071,019","264956,541","239136,681","301614,474","363093,922","290011,15","274683,862","290518,501","308452,087","290075,14","336425,381"
ÓLEO DIESEL (m3),2013,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"130825,934","119909,428","95075,941","1355561,808","98032,13","103211,531","100111,75","102864,972","109922,13","100346,5","133072,37","138380,49","123808,632"
ÓLEO DIESEL (m3),2013,REGIÃO CENTRO-OESTE,MATO GROSSO,"235224,636","267402,981","230647,131","175841,031","2704023,994","200128,662","230912,458","230085,253","200211,733","203520,703","225561,4","253891,544","250596,462"
ÓLEO DIESEL (m3),2013,REGIÃO CENTRO-OESTE,GOIÁS,"257991,801","246577,597","271104,54","234593,357","184546,38","2965275,419","228350,39","241448,66","255574,26","251735,309","261747,495","263218,508","268387,122"
ÓLEO DIESEL (m3),2013,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"37274,107","39310,464","37384,3","40801,5","37021,876","34271,632","429026,715","31349,982","30453,3","34267,7","36087,8","36738,123","34065,931"
ÓLEO DIESEL (m3),2014,REGIÃO NORTE,RONDÔNIA,"67758,3","73009,108","72358,35","70346,754","75855,84","72458,3","63205,36","808440,252","55261,571","53451,217","77033,362","64097,935","63604,155"
ÓLEO DIESEL (m3),2014,REGIÃO NORTE,ACRE,12915,"13873,08",15840,14816,"16702,5",16864,13622,"15493,156","166990,189","12472,625","12053,827",10462,"11876,001"
ÓLEO DIESEL (m3),2014,REGIÃO NORTE,AMAZONAS,"103790,637","125996,975","102641,157","114933,815","97409,725","119469,258","111156,981","102990,843","114102,042","1294935,9","102942,436","100230,989","99271,042"
ÓLEO DIESEL (m3),2014,REGIÃO NORTE,RORAIMA,"11375,6",10624,"11428,2","7641,7","8271,2","7588,9","12080,8","10686,3","12711,2","13926,7","127577,4","10228,5","11014,3"
ÓLEO DIESEL (m3),2014,REGIÃO NORTE,PARÁ,"160324,867","164418,435","175045,456","186710,124","188237,556","202621,693","202372,659","206451,284","225957,702","202223,138","202327,831","2293119,943","176429,198"
ÓLEO DIESEL (m3),2014,REGIÃO NORTE,AMAPÁ,"43026,674","33144,1","31940,06","34483,86","33472,529","33192,916","37305,595","39907,266","42208,832","46438,623","48343,329","48277,26","471741,044"
ÓLEO DIESEL (m3),2014,REGIÃO NORTE,TOCANTINS,"907979,827","63854,45","66959,5","70741,773","72983,05","75815,211","72308,93","80739,553","79580,11","82474,85","88603,05","78219,65","75699,7"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,MARANHÃO,"115360,201","1289133,545","102128,885","91500,753","98363,922","97875,659","100762,502","98997,051","109855,438","118253,318","117246,5","124917,731","113871,585"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,PIAUÍ,"51578,83","52772,48","594132,56","44659,25","42231,48","43634,15","48536,75","49585,45","46232,6","51886,1","53058,57","54676,25","55280,65"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,CEARÁ,"112777,426","102183,993","102554,161","1164170,186","95155,538","91717,471","83445,627","87755,584","90839,674","87094,448","98654,305","103785,144","108206,815"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,RIO GRANDE DO NORTE,59566,"63845,05","60537,747","63216,45","631181,875","54612,5","44180,04","39946,729",46938,"47754,888","45126,352","49214,619","56243,5"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,PARAÍBA,"43269,55","44572,64","46913,801","42267,95","44042,4","502420,824","42059,22","39767,533","38945,76","39901,57","41244,14","37374,08","42062,18"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,PERNAMBUCO,"137524,812","156278,8","170612,756","177205,559","163946,13","170038,453","1767395,859","151465,7","123228,308","121694,05","132245,505","144324,83","118830,956"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,ALAGOAS,"27033,9","29811,4",30441,"34326,877",38897,"39213,5","41569,62","420832,373","41622,944","37545,497",36706,"33512,859","30151,776"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,SERGIPE,"33975,5","28511,916",29419,"30297,4","32693,056","33667,9","31749,766","33129,1","382982,638",34169,31907,"32162,5","31300,5"
ÓLEO DIESEL (m3),2014,REGIÃO NORDESTE,BAHIA,"310098,89","301527,028","265608,166","290477,876","299528,516","308515,8","317319,345","277149,088","276800,753","3447345,085","273139,724","257394,483","269785,416"
ÓLEO DIESEL (m3),2014,REGIÃO SUDESTE,MINAS GERAIS,"598737,889","614693,99","662477,737","607573,466","657873,649","670646,36","676491,776","710783,41","591646,113","567188,515","7535714,049","584823,407","592777,737"
ÓLEO DIESEL (m3),2014,REGIÃO SUDESTE,ESPÍRITO SANTO,"96878,312","98353,384","101929,852","105540,302","98919,621","103583,984","105776,934","112171,124","113177,556","96136,218","100390,263","1235647,236","102789,686"
ÓLEO DIESEL (m3),2014,REGIÃO SUDESTE,RIO DE JANEIRO,"255284,298","248164,558","239800,374","241005,915","260968,433","237235,749","258189,765","258431,52","265489,54","282292,598","248195,953","261934,345","3056993,048"
ÓLEO DIESEL (m3),2014,REGIÃO SUDESTE,SÃO PAULO,"12830153,236","919635,512","959603,245","997848,49","1056619,947","1150525,342","1062004,781","1136622,489","1182354,341","1152054,873","1241557,864","1014289,745","957036,607"
ÓLEO DIESEL (m3),2014,REGIÃO SUL,PARANÁ,"383267,895","5212964,654",394632,"440294,25","438512,106","411245,533","439834,344","401535,246","465257,359","473556,224","448148,915","504042,494","412638,288"
ÓLEO DIESEL (m3),2014,REGIÃO SUL,SANTA CATARINA,"209523,016","198412,11","2562031,005","204293,212","205468,26","215247,108","216509,563","218482,226","191155,545","220863,159","221013,813","221466,925","239596,068"
ÓLEO DIESEL (m3),2014,REGIÃO SUL,RIO GRANDE DO SUL,"342430,89","310219,612","275162,306","3595228,137","261551,338","273910,683","337076,016","343655,319","305370,973","260491,148","283885,711","308670,587","292803,554"
ÓLEO DIESEL (m3),2014,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"128867,1","143904,464","112142,52","99420,5","1403012,772","100693,889","116356,86","109340,511","103827,698","109141,46","114486,53","119900,69","144930,55"
ÓLEO DIESEL (m3),2014,REGIÃO CENTRO-OESTE,MATO GROSSO,"245568,834","244266,568","258931,653","209600,355","173929,272","2707304,09","198615,648","245276,865","253463,413","193964,201","215224,948","216782,113","251680,22"
ÓLEO DIESEL (m3),2014,REGIÃO CENTRO-OESTE,GOIÁS,"279609,034","296363,588","292891,621","307908,5","256518,892","224744,78","3177517,804","206784,095","269234,035","261154,003","263778,469","275241,983","243288,804"
ÓLEO DIESEL (m3),2014,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"33789,322","37508,177","38485,403","40875,5","41724,262","36239,9","35596,496","444672,058","33989,25","34968,9","35642,943","36848,905",39003
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,RONDÔNIA,"64081,05","67625,175","76770,8641156868","72471,8600180761","71552,7687305354","75361,4039440615","67155,8168173005","68925,6240433825","804476,328121772","59946,0753178559","50873,8","66054,9111348737","63656,979"
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,ACRE,11713,11712,13877,"14155,3352179058","15060,3206277978","15674,7371515522","16071,2502869202","13682,7165649815","13991,0007067147","160460,602031337","12014,3602532416",10052,"12456,8812222236"
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,AMAZONAS,"91857,431564135","100076,441","83814,633","86349,15","87828,8650310417","110895,87181735","93041,276287971","101841,192428384","97151,5228112522","99279,0437616406","1135760,0988709","101909,894169124","81714,777"
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,RORAIMA,"11840,8","14075,3014231442","12376,5","11596,5","8255,4","7222,25108165796","6996,55938775906","13878,963170082","12206,9551959638","8863,32823132546","9646,97553062173","128516,273228743","11556,739208189"
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,PARÁ,"189163,226084409","159239,247","187004,798185864","184501,882","185148,643","197719,982","210374,781297579","204597,285890247","209584,952612205","208897,596019859","191820,123085389","193353,367736592","2321405,88491214"
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,AMAPÁ,"253669,902142655","41898,3226645788","29120,743","25997,8098733656","18244,467","18021,275","17577,883","21435,0719406908","20435,0893657329","18503,9824255897","16918,4320138301","12268,4113811078","13248,4144777591"
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,TOCANTINS,"73307,7695048304","887420,317904886","66928,0961381225","61091,55","76945,6803825944","76587,5","71731,7","74634,678","76482,0100128809","74376,6343770126","76606,4581321114","84238,5382155616","74489,7031417721"
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,MARANHÃO,"111519,518401888","116648,837363744","1341627,85974558","108294,294904837","88908,843","103043,366210775","106186,105","109230,646","115550,33","121739,82563665","115719,884568227","120365,8736744","124420,334985062"
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,PIAUÍ,"48667,448382106","45047,0356212595","45666,2814589227","558834,94647676","47399,3396300734","38879,5","44257,8008493063","47486,56","47582,8","48207,8","51792,5855571273","47194,7422745511","46653,052703414"
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,CEARÁ,"93653,3630435854","96312,9543609141","87201,1243858145","90312,5666711146","1076652,14046459","97731,7039898613","80959,011","88313,6561106968","82162,529","86313,926","89013,19","94137,7384563056","90540,3774462977"
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"40378,2285618034","41225,2862517052","46956,6617772885","45742,1213483614","47487,3425483281","597425,271212524","61853,591422958","58776,536","59234,106506538","45314,15","47497,5","52005,05","50954,6967955416"
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,PARAÍBA,"39894,6372496629","39084,4576952598","40931,4288565847","43079,2617191072","40222,6107938318","40871,0164686236","483687,446859611","44482,105573094","38485,47","42075,0185034471","38769,21","37913,47","37878,76"
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,"140262,521","127284,936720023","110651,258081254","115275,751887096","125956,010824866","126875,132677114","121057,816395009","1579836,24110173","162850,310689774","142777,555","160987,631826597","122928,156","122929,16"
